flight,time,length,dayofweek,delay
690.0,750.0,70.0,5.0,0.0
6516.0,1282.0,87.0,5.0,0.0
1356.0,542.8,100.0,2.0,1.0
2558.0,547.8,140.0,6.0,1.0
490.0,765.0,70.0,7.0,0.0
675.0,1065.0,198.0,4.0,1.0
6521.0,846.4,72.0,1.0,1.0
1229.0,712.8,110.0,4.0,0.0
863.0,760.0,145.0,1.0,1.0
6570.0,687.0,149.0,4.0,0.0
2155.0,537.0,149.0,6.0,0.0
7116.0,631.0,81.0,7.0,1.0
2728.0,385.0,92.0,5.0,0.0
9.0,761.0,355.0,1.0,0.0
1226.0,572.0,165.0,3.0,1.0
152.0,871.0,167.0,1.0,1.0
2733.0,750.0,90.0,1.0,1.0
756.0,345.0,160.0,5.0,0.0
7291.0,550.0,83.0,4.0,0.0
598.0,739.0,124.0,1.0,0.0
530.0,661.0,140.0,4.0,0.0
1515.0,635.0,80.0,5.0,1.0
1096.0,380.0,250.0,7.0,0.0
86.0,1407.0,333.0,1.0,1.0
1096.0,684.0,170.0,4.0,1.0
4677.0,690.0,120.0,3.0,1.0
1902.0,667.0,229.0,1.0,1.0
5103.0,1160.0,75.0,6.0,0.0
2099.0,440.0,265.0,5.0,0.0
5124.0,985.0,93.0,4.0,0.0
5549.0,1005.0,57.0,1.0,0.0
950.0,445.0,105.0,2.0,1.0
7806.0,776.0,89.0,4.0,0.0
5320.0,650.0,127.0,5.0,0.0
6246.0,610.0,69.0,2.0,1.0
292.0,1019.0,112.0,3.0,0.0
4263.0,618.0,110.0,1.0,0.0
4077.0,365.0,140.0,3.0,0.0
6516.0,890.4,87.0,4.0,1.0
7053.0,938.0,146.0,2.0,0.0
3073.0,1040.0,60.0,1.0,1.0
2636.0,711.0,59.0,1.0,1.0
3129.0,475.0,95.0,6.0,1.0
6478.0,785.0,145.0,7.0,0.0
4129.0,775.0,65.0,6.0,1.0
2732.0,785.0,108.0,5.0,0.0
2160.0,1130.0,125.0,3.0,0.0
482.0,775.0,224.0,2.0,1.0
3753.0,831.6,80.0,4.0,0.0
3814.0,644.0,120.0,5.0,1.0
1680.0,617.6,277.0,2.0,0.0
2942.0,855.0,63.0,3.0,1.0
6489.0,796.2,140.0,7.0,0.0
1122.0,634.0,129.0,2.0,1.0
4322.0,480.0,145.0,4.0,0.0
2176.0,740.6,133.0,6.0,1.0
100.0,698.0,135.0,6.0,0.0
3044.0,629.0,139.0,6.0,1.0
143.0,567.0,90.0,2.0,1.0
1750.0,683.0,197.0,5.0,1.0
2003.0,345.0,105.0,4.0,0.0
3368.0,510.0,80.0,6.0,0.0
3328.0,960.0,110.0,3.0,1.0
129.0,936.0,235.0,3.0,0.0
3990.0,627.0,70.0,1.0,1.0
2385.0,365.0,145.0,1.0,0.0
644.0,880.0,68.0,7.0,0.0
3452.0,360.0,70.0,2.0,0.0
2121.0,420.0,115.0,4.0,0.0
3239.0,375.0,135.0,1.0,0.0
6290.0,834.0,51.0,2.0,1.0
386.0,535.0,120.0,1.0,0.0
258.0,1300.0,137.0,2.0,0.0
1425.0,774.2,128.0,1.0,0.0
6271.0,1235.0,60.0,1.0,0.0
573.0,530.0,262.0,6.0,0.0
407.0,460.0,347.0,3.0,0.0
1676.0,1045.0,165.0,4.0,1.0
11.0,651.0,185.0,5.0,0.0
467.0,884.0,121.0,1.0,0.0
2439.0,610.0,97.0,4.0,0.0
2960.0,390.0,127.0,5.0,0.0
5013.0,575.0,69.0,4.0,0.0
3461.0,605.0,120.0,3.0,1.0
5178.0,665.0,122.0,4.0,1.0
2056.0,635.0,165.0,1.0,1.0
1793.0,855.0,138.0,3.0,1.0
6395.0,865.0,71.0,6.0,0.0
2695.0,889.0,105.0,1.0,1.0
1275.0,767.4,141.0,2.0,0.0
1105.0,1090.0,182.0,4.0,1.0
1006.0,440.0,240.0,5.0,1.0
6225.0,700.0,71.0,1.0,0.0
1916.0,495.0,190.0,2.0,0.0
597.0,1205.0,93.0,7.0,1.0
4601.0,490.0,56.0,4.0,0.0
4094.0,506.0,60.0,6.0,1.0
6284.0,1151.0,125.0,1.0,1.0
233.0,690.0,109.0,4.0,1.0
2435.0,604.0,235.0,6.0,0.0
383.0,885.0,245.0,4.0,0.0
6637.0,664.0,72.0,4.0,0.0
627.0,1065.0,132.0,1.0,1.0
2686.0,1120.0,136.0,5.0,0.0
6772.0,743.0,96.0,5.0,0.0
2027.0,490.0,145.0,5.0,1.0
1056.0,360.0,70.0,4.0,0.0
1237.0,485.0,135.0,3.0,0.0
3.0,590.0,345.0,3.0,1.0
6645.0,630.0,79.0,5.0,0.0
3045.0,470.0,86.0,7.0,1.0
3133.0,715.0,60.0,3.0,1.0
3078.0,365.0,110.0,3.0,1.0
2443.0,515.4,159.0,4.0,0.0
1909.0,580.0,92.0,5.0,0.0
421.0,530.0,185.0,1.0,1.0
564.0,1325.0,109.0,5.0,0.0
6230.0,720.0,41.0,6.0,1.0
3692.0,730.0,140.0,3.0,1.0
892.0,808.0,340.0,2.0,1.0
134.0,395.0,140.0,3.0,0.0
6339.0,1118.0,44.0,1.0,1.0
410.0,530.0,80.0,5.0,1.0
750.0,259.0,182.0,5.0,0.0
393.0,519.0,164.0,3.0,1.0
4114.0,638.4,118.0,2.0,1.0
472.0,1001.8,319.0,3.0,1.0
2267.0,1255.0,82.0,3.0,0.0
739.0,670.0,245.0,3.0,0.0
7.0,775.0,159.0,7.0,0.0
5067.0,484.0,81.0,3.0,0.0
6864.0,1253.0,66.0,5.0,1.0
1984.0,605.0,295.0,6.0,1.0
2100.0,648.0,150.0,5.0,0.0
3343.0,664.0,80.0,6.0,1.0
7128.0,1330.0,91.0,1.0,0.0
51.0,1140.0,65.0,3.0,1.0
4282.0,490.0,130.0,7.0,1.0
2894.0,776.0,59.0,3.0,0.0
1096.0,684.0,170.0,3.0,1.0
2910.0,360.0,124.0,2.0,0.0
367.0,896.2,159.0,7.0,0.0
3816.0,620.0,145.0,2.0,0.0
583.0,500.0,172.0,4.0,0.0
1786.0,915.0,124.0,6.0,1.0
2493.0,1305.0,205.0,7.0,0.0
4162.0,635.0,79.0,5.0,1.0
1542.0,395.0,322.0,6.0,0.0
1181.0,761.0,153.0,6.0,1.0
2179.0,910.0,100.0,6.0,0.0
261.0,523.0,284.0,2.0,1.0
2576.0,660.0,99.0,2.0,1.0
3680.0,545.0,129.0,2.0,0.0
2469.0,675.0,75.0,4.0,1.0
5214.0,578.0,118.0,6.0,0.0
1019.0,360.0,150.0,1.0,0.0
2697.0,647.0,82.0,4.0,1.0
3804.0,335.0,128.0,1.0,0.0
1183.0,828.0,70.0,2.0,1.0
1225.0,360.0,120.0,3.0,0.0
369.0,989.4,172.0,1.0,0.0
1451.0,761.8,166.0,1.0,0.0
447.0,525.2,205.0,1.0,0.0
6831.0,712.0,146.0,1.0,0.0
1010.0,685.0,135.0,4.0,0.0
386.0,405.0,80.0,2.0,0.0
2538.0,620.0,110.0,4.0,0.0
82.0,570.0,200.0,5.0,0.0
4322.0,680.0,52.0,3.0,0.0
6988.0,765.0,35.0,3.0,1.0
2648.0,440.0,85.0,7.0,0.0
1548.0,560.0,170.0,5.0,0.0
6406.0,649.0,92.0,6.0,1.0
6635.0,665.4,119.0,1.0,1.0
2957.0,1045.0,71.0,3.0,0.0
1099.0,751.6,140.0,3.0,0.0
2858.0,583.0,85.0,6.0,1.0
1402.0,420.0,119.0,6.0,0.0
258.0,1135.0,152.0,5.0,0.0
1522.0,785.0,70.0,6.0,1.0
3567.0,550.0,60.0,5.0,1.0
1192.0,686.2,160.0,5.0,0.0
1613.0,390.0,124.0,4.0,1.0
156.0,790.0,173.0,5.0,0.0
1510.0,685.0,170.0,4.0,1.0
748.0,909.0,143.0,1.0,0.0
2137.0,420.0,64.0,6.0,0.0
122.0,740.0,150.0,7.0,0.0
1055.0,985.0,370.0,2.0,1.0
687.0,890.0,147.0,6.0,1.0
2094.0,388.0,94.0,6.0,0.0
722.0,916.2,139.0,4.0,0.0
341.0,639.4,153.0,3.0,0.0
1006.0,658.0,90.0,2.0,0.0
6699.0,1134.0,108.0,2.0,1.0
563.0,742.0,75.0,3.0,0.0
68.0,360.0,160.0,3.0,0.0
1301.0,435.0,85.0,6.0,0.0
12.0,892.0,305.0,7.0,0.0
1713.0,780.0,152.0,2.0,1.0
6456.0,606.2,90.0,5.0,0.0
6276.0,430.0,80.0,4.0,0.0
2965.0,435.0,395.0,7.0,0.0
1013.0,640.0,125.0,2.0,1.0
784.0,677.8,95.0,3.0,0.0
2853.0,383.0,105.0,6.0,0.0
10.0,675.0,130.0,4.0,1.0
6953.0,631.0,44.0,4.0,1.0
7360.0,390.0,64.0,1.0,0.0
674.0,335.0,185.0,1.0,0.0
3932.0,485.0,95.0,3.0,1.0
5278.0,900.0,64.0,3.0,1.0
6405.0,370.0,93.0,4.0,1.0
2779.0,491.0,198.0,7.0,0.0
5108.0,749.0,95.0,6.0,0.0
6404.0,647.0,90.0,7.0,1.0
456.0,957.4,97.0,4.0,0.0
2283.0,1170.0,85.0,5.0,1.0
2658.0,728.8,69.0,3.0,1.0
601.0,705.0,70.0,4.0,1.0
661.0,540.0,161.0,1.0,0.0
6367.0,725.0,87.0,7.0,0.0
555.0,420.0,180.0,2.0,0.0
2354.0,582.4,250.0,3.0,1.0
1938.0,365.0,225.0,6.0,1.0
6553.0,743.4,98.0,4.0,1.0
2214.0,675.0,195.0,1.0,1.0
2352.0,655.0,139.0,7.0,0.0
1906.0,625.0,205.0,6.0,1.0
1540.0,1225.0,65.0,1.0,1.0
396.0,450.0,65.0,2.0,1.0
5047.0,834.0,138.0,3.0,0.0
561.0,370.0,147.0,3.0,0.0
4699.0,685.0,105.0,3.0,1.0
1943.0,567.0,80.0,7.0,0.0
1209.0,390.0,342.0,4.0,1.0
301.0,593.0,101.0,5.0,0.0
1016.0,703.0,205.0,5.0,0.0
6572.0,821.0,108.0,4.0,1.0
2370.0,718.0,105.0,4.0,0.0
688.0,663.8,104.0,7.0,0.0
5983.0,903.0,93.0,7.0,1.0
12.0,830.0,305.0,6.0,0.0
4554.0,375.0,94.0,7.0,0.0
449.0,955.0,125.0,6.0,1.0
1614.0,575.0,255.0,3.0,1.0
48.0,804.2,105.0,2.0,0.0
1100.0,1100.0,140.0,5.0,0.0
6609.0,980.0,68.0,1.0,1.0
857.0,1130.0,230.0,2.0,1.0
2634.0,453.0,65.0,3.0,0.0
449.0,612.0,268.0,7.0,0.0
802.0,548.0,70.0,2.0,0.0
1981.0,390.0,125.0,2.0,0.0
355.0,605.2,168.0,3.0,1.0
2237.0,789.0,117.0,3.0,0.0
2001.0,640.8,55.0,3.0,1.0
2045.0,1220.0,125.0,5.0,0.0
868.0,638.4,165.0,4.0,1.0
1704.0,553.0,81.0,3.0,0.0
308.0,1188.0,165.0,6.0,0.0
4692.0,590.0,135.0,4.0,0.0
1132.0,515.0,135.0,7.0,0.0
6707.0,517.6,47.0,1.0,1.0
376.0,707.0,85.0,4.0,1.0
1444.0,645.0,83.0,2.0,0.0
168.0,884.0,153.0,5.0,0.0
4050.0,870.0,105.0,4.0,0.0
5522.0,630.0,56.0,5.0,0.0
3750.0,496.2,50.0,6.0,0.0
3981.0,669.2,129.0,7.0,1.0
6537.0,585.0,85.0,6.0,0.0
103.0,535.0,142.0,5.0,0.0
573.0,530.0,262.0,6.0,0.0
4331.0,940.0,140.0,2.0,1.0
1157.0,600.0,188.0,1.0,0.0
2991.0,640.0,140.0,5.0,1.0
5129.0,455.0,108.0,3.0,0.0
154.0,720.0,185.0,1.0,0.0
785.0,632.0,108.0,7.0,0.0
1204.0,860.0,150.0,6.0,0.0
64.0,747.0,102.0,1.0,0.0
607.0,625.0,55.0,4.0,1.0
1507.0,730.0,252.0,4.0,0.0
1508.0,782.0,160.0,7.0,0.0
417.0,485.0,140.0,4.0,1.0
3075.0,760.0,59.0,1.0,1.0
4250.0,410.0,135.0,7.0,0.0
1790.0,1215.0,105.0,4.0,0.0
5171.0,1135.0,98.0,5.0,0.0
1.0,595.0,549.0,7.0,1.0
462.0,657.0,179.0,2.0,0.0
6953.0,562.0,42.0,5.0,1.0
2453.0,559.0,182.0,7.0,0.0
407.0,759.0,125.0,6.0,1.0
4423.0,1190.0,115.0,6.0,0.0
2448.0,734.0,70.0,6.0,0.0
3634.0,580.0,135.0,1.0,1.0
1112.0,350.0,132.0,4.0,0.0
925.0,726.0,135.0,5.0,0.0
2431.0,575.0,59.0,1.0,1.0
6372.0,605.0,79.0,5.0,0.0
1899.0,600.0,95.0,5.0,0.0
217.0,423.0,42.0,6.0,0.0
3747.0,785.0,145.0,4.0,0.0
2597.0,615.0,85.0,6.0,1.0
325.0,745.0,130.0,7.0,0.0
833.0,450.0,110.0,2.0,0.0
2499.0,819.0,128.0,6.0,1.0
1114.0,405.0,170.0,5.0,0.0
1610.0,485.0,169.0,4.0,0.0
1724.0,1275.0,71.0,4.0,1.0
1749.0,580.0,115.0,7.0,0.0
735.0,355.0,215.0,7.0,0.0
1.0,420.0,60.0,5.0,0.0
1628.0,375.0,60.0,4.0,0.0
6495.0,854.6,262.0,4.0,0.0
3339.0,716.0,75.0,7.0,1.0
2597.0,340.0,109.0,1.0,1.0
1347.0,545.0,170.0,1.0,1.0
45.0,1050.0,65.0,1.0,1.0
655.0,405.0,89.0,6.0,1.0
6431.0,857.0,164.0,6.0,1.0
6694.0,697.0,37.0,1.0,0.0
1752.0,672.0,109.0,5.0,1.0
1118.0,675.0,95.0,7.0,1.0
755.0,765.0,65.0,1.0,1.0
938.0,606.4,65.0,1.0,1.0
6671.0,685.4,76.0,3.0,0.0
1576.0,680.0,106.0,3.0,0.0
1621.0,617.6,162.0,6.0,0.0
7267.0,420.0,177.0,4.0,0.0
1770.0,922.8,165.0,5.0,1.0
706.0,708.0,94.0,5.0,0.0
1615.0,560.0,87.0,7.0,0.0
2925.0,757.4,200.0,2.0,1.0
510.0,749.0,157.0,6.0,0.0
7240.0,1007.0,80.0,4.0,1.0
701.0,626.0,77.0,2.0,0.0
12.0,405.0,160.0,4.0,1.0
991.0,770.0,173.0,4.0,1.0
4318.0,877.0,115.0,2.0,0.0
4273.0,515.0,73.0,4.0,0.0
6346.0,364.0,142.0,3.0,0.0
4356.0,415.0,60.0,2.0,0.0
4549.0,593.0,125.0,3.0,1.0
7327.0,640.0,110.0,4.0,0.0
1421.0,540.0,205.0,2.0,0.0
5512.0,600.0,57.0,2.0,1.0
421.0,525.0,60.0,3.0,0.0
1096.0,684.0,170.0,7.0,1.0
1944.0,1050.0,144.0,3.0,0.0
1241.0,383.0,63.0,1.0,0.0
352.0,687.0,234.0,1.0,0.0
2621.0,731.2,124.0,3.0,1.0
4156.0,715.0,118.0,3.0,0.0
461.0,675.0,154.0,3.0,1.0
6821.0,491.0,69.0,2.0,0.0
4940.0,330.0,147.0,2.0,0.0
543.0,764.2,172.0,3.0,1.0
500.0,420.0,85.0,7.0,0.0
1128.0,532.0,140.0,1.0,0.0
1715.0,640.0,125.0,3.0,1.0
2704.0,827.8,81.0,2.0,0.0
2043.0,610.0,145.0,7.0,1.0
1824.0,510.0,50.0,5.0,0.0
1185.0,570.0,245.0,3.0,1.0
7764.0,567.0,63.0,3.0,0.0
5003.0,967.0,51.0,4.0,0.0
4303.0,685.0,60.0,4.0,0.0
671.0,360.0,138.0,3.0,0.0
3504.0,1000.0,100.0,4.0,1.0
91.0,369.0,391.0,7.0,0.0
1748.0,1135.0,158.0,6.0,0.0
1807.0,1123.0,147.0,7.0,0.0
1897.0,1035.0,148.0,3.0,0.0
461.0,921.8,329.0,5.0,1.0
605.0,1080.0,70.0,3.0,0.0
1453.0,790.0,123.0,5.0,0.0
2986.0,1028.2,122.0,5.0,1.0
4244.0,540.0,80.0,4.0,1.0
236.0,1070.0,107.0,6.0,0.0
1404.0,669.0,201.0,2.0,1.0
529.0,662.0,84.0,5.0,1.0
1133.0,530.0,260.0,5.0,0.0
2138.0,655.4,96.0,3.0,0.0
748.0,695.0,75.0,2.0,0.0
1546.0,720.0,220.0,1.0,1.0
1437.0,835.0,89.0,2.0,0.0
4355.0,400.0,135.0,5.0,1.0
375.0,812.4,37.0,4.0,1.0
1842.0,695.0,83.0,2.0,1.0
4868.0,375.0,90.0,2.0,1.0
4627.0,785.0,77.0,7.0,1.0
2031.0,700.0,150.0,7.0,1.0
847.0,815.0,155.0,7.0,1.0
3853.0,360.0,115.0,4.0,0.0
1844.0,870.0,162.0,1.0,0.0
6637.0,360.0,89.0,5.0,1.0
2870.0,990.0,73.0,2.0,0.0
40.0,815.0,115.0,4.0,0.0
6601.0,517.0,168.0,5.0,1.0
3531.0,1150.0,145.0,5.0,1.0
1798.0,820.0,180.0,3.0,0.0
1187.0,612.0,155.0,3.0,0.0
1422.0,1016.0,133.0,1.0,1.0
249.0,715.2,60.0,4.0,1.0
1924.0,673.0,110.0,2.0,1.0
297.0,463.0,372.0,2.0,0.0
1023.0,927.0,70.0,3.0,1.0
46.0,1200.0,95.0,2.0,1.0
2697.0,1036.8,156.0,4.0,0.0
2144.0,1135.0,67.0,4.0,0.0
851.0,615.2,65.0,5.0,1.0
369.0,806.6,178.0,4.0,1.0
5981.0,602.0,95.0,5.0,0.0
1056.0,1066.0,104.0,6.0,1.0
7086.0,360.0,90.0,2.0,1.0
2473.0,1120.0,200.0,5.0,1.0
367.0,505.0,195.0,6.0,0.0
6355.0,648.4,82.0,6.0,0.0
173.0,1075.0,397.0,3.0,1.0
6728.0,824.0,105.0,7.0,0.0
620.0,851.0,75.0,6.0,1.0
185.0,460.0,115.0,7.0,1.0
4333.0,936.0,122.0,7.0,1.0
1131.0,1180.0,180.0,2.0,1.0
7074.0,660.0,111.0,4.0,0.0
6770.0,370.0,100.0,5.0,0.0
4468.0,815.0,110.0,4.0,1.0
4339.0,975.0,55.0,2.0,1.0
2800.0,1145.0,75.0,2.0,1.0
3773.0,535.0,59.0,4.0,1.0
316.0,763.0,195.0,3.0,0.0
21.0,1164.0,168.0,7.0,0.0
4608.0,576.0,130.0,6.0,1.0
870.0,395.0,100.0,4.0,0.0
4160.0,577.0,98.0,4.0,0.0
6490.0,620.0,126.0,7.0,0.0
309.0,562.0,68.0,5.0,0.0
4947.0,905.0,65.0,5.0,0.0
1362.0,513.0,85.0,3.0,1.0
6372.0,360.0,145.0,3.0,0.0
97.0,1270.0,272.0,6.0,1.0
867.0,561.2,75.0,2.0,1.0
2616.0,575.0,215.0,3.0,1.0
520.0,360.0,85.0,2.0,0.0
1277.0,775.0,220.0,7.0,0.0
2292.0,580.0,70.0,5.0,1.0
6259.0,605.0,139.0,5.0,1.0
6361.0,1083.6,35.0,2.0,1.0
1055.0,1185.0,123.0,1.0,1.0
5891.0,763.4,60.0,7.0,0.0
2927.0,540.0,110.0,7.0,1.0
7307.0,876.0,91.0,3.0,1.0
2661.0,777.0,79.0,3.0,0.0
869.0,590.0,155.0,3.0,0.0
1150.0,705.0,240.0,3.0,1.0
410.0,605.0,163.0,4.0,1.0
2177.0,645.0,190.0,1.0,0.0
7252.0,601.0,50.0,5.0,0.0
1410.0,975.0,168.0,7.0,0.0
1185.0,764.0,314.0,7.0,1.0
1430.0,1175.0,102.0,3.0,0.0
192.0,772.0,73.0,1.0,1.0
695.0,945.0,260.0,5.0,0.0
420.0,811.0,257.0,3.0,1.0
5898.0,874.0,95.0,4.0,1.0
3312.0,764.0,105.0,4.0,1.0
1025.0,866.2,37.0,5.0,1.0
53.0,804.2,108.0,1.0,0.0
1525.0,950.0,125.0,4.0,1.0
3769.0,570.0,125.0,5.0,1.0
1678.0,435.0,125.0,6.0,0.0
823.0,750.0,75.0,3.0,0.0
1065.0,552.0,285.0,3.0,1.0
7759.0,457.0,71.0,3.0,1.0
4014.0,610.0,60.0,4.0,0.0
2524.0,771.4,515.0,5.0,1.0
6923.0,1240.0,78.0,3.0,0.0
3394.0,1195.0,90.0,4.0,0.0
6943.0,709.4,43.0,3.0,0.0
6699.0,1017.0,102.0,1.0,1.0
1859.0,844.0,100.0,4.0,0.0
2954.0,888.0,80.0,3.0,1.0
2830.0,1192.0,75.0,4.0,1.0
1022.0,611.2,180.0,2.0,1.0
2715.0,489.0,185.0,7.0,0.0
1270.0,465.0,80.0,6.0,0.0
6957.0,736.0,71.0,7.0,1.0
7211.0,1156.0,93.0,2.0,1.0
2333.0,880.0,155.0,7.0,1.0
4528.0,1010.0,99.0,3.0,0.0
583.0,1175.0,127.0,2.0,0.0
1918.0,743.0,170.0,7.0,1.0
870.0,852.0,205.0,5.0,1.0
3205.0,520.0,120.0,6.0,0.0
6541.0,759.4,195.0,2.0,0.0
6424.0,715.0,42.0,5.0,1.0
510.0,630.0,165.0,6.0,1.0
21.0,766.0,191.0,4.0,1.0
1843.0,1050.0,380.0,7.0,1.0
4967.0,625.6,108.0,5.0,1.0
3101.0,560.0,160.0,3.0,1.0
638.0,935.0,178.0,1.0,1.0
570.0,1140.0,95.0,2.0,1.0
1170.0,400.0,115.0,2.0,0.0
583.0,500.0,172.0,4.0,1.0
6266.0,573.0,107.0,5.0,0.0
1344.0,705.0,70.0,7.0,0.0
907.0,535.0,164.0,3.0,0.0
341.0,540.6,55.0,5.0,0.0
2449.0,410.0,85.0,3.0,0.0
268.0,1095.0,351.0,2.0,1.0
2960.0,390.0,123.0,2.0,0.0
4243.0,565.0,90.0,3.0,0.0
1228.0,790.0,200.0,2.0,1.0
4398.0,582.4,83.0,3.0,0.0
5159.0,868.0,80.0,6.0,1.0
256.0,596.6,125.0,5.0,1.0
584.0,945.0,145.0,3.0,1.0
2807.0,570.0,79.0,3.0,0.0
1281.0,503.4,85.0,5.0,0.0
914.0,1055.0,95.0,5.0,1.0
647.0,838.0,255.0,3.0,1.0
224.0,465.0,245.0,7.0,1.0
1170.0,770.0,61.0,1.0,0.0
2028.0,630.0,79.0,1.0,0.0
2065.0,525.0,125.0,4.0,0.0
1670.0,360.0,165.0,2.0,1.0
1749.0,580.0,115.0,4.0,0.0
1920.0,651.0,90.0,3.0,1.0
742.0,940.0,154.0,7.0,0.0
473.0,708.0,181.0,2.0,0.0
2680.0,752.8,63.0,7.0,0.0
318.0,600.0,134.0,6.0,0.0
610.0,755.0,151.0,3.0,0.0
2919.0,345.0,62.0,5.0,0.0
785.0,1060.0,255.0,3.0,1.0
29.0,690.0,261.0,1.0,0.0
578.0,600.0,140.0,5.0,0.0
2455.0,775.0,58.0,3.0,0.0
2621.0,1211.0,124.0,5.0,1.0
2060.0,360.0,245.0,3.0,1.0
268.0,613.6,65.0,4.0,1.0
4816.0,610.4,68.0,3.0,1.0
694.0,767.0,60.0,4.0,1.0
1752.0,830.0,90.0,4.0,0.0
1484.0,655.0,124.0,2.0,0.0
598.0,836.0,85.0,4.0,1.0
4445.0,783.0,137.0,7.0,1.0
6693.0,515.0,56.0,7.0,1.0
5330.0,755.4,73.0,6.0,0.0
1394.0,540.0,155.0,5.0,1.0
645.0,725.0,195.0,3.0,1.0
5104.0,1100.0,85.0,4.0,0.0
2998.0,785.0,90.0,3.0,0.0
6819.0,728.2,103.0,2.0,1.0
2007.0,1180.0,90.0,4.0,1.0
3202.0,727.0,190.0,3.0,1.0
2099.0,740.0,163.0,1.0,1.0
5407.0,1374.0,51.0,3.0,1.0
5051.0,780.0,75.0,5.0,0.0
6335.0,733.2,210.0,1.0,0.0
2086.0,760.0,139.0,6.0,0.0
6992.0,1041.0,63.0,5.0,0.0
4942.0,360.0,112.0,1.0,0.0
1014.0,410.0,62.0,7.0,0.0
390.0,756.0,180.0,3.0,1.0
471.0,500.0,148.0,7.0,0.0
1751.0,540.0,213.0,1.0,1.0
985.0,605.0,100.0,7.0,0.0
3.0,1065.0,355.0,3.0,0.0
1997.0,595.0,128.0,4.0,0.0
2717.0,445.0,85.0,4.0,0.0
888.0,660.0,95.0,2.0,1.0
322.0,572.0,108.0,1.0,1.0
2799.0,930.0,50.0,7.0,0.0
728.0,610.0,375.0,2.0,0.0
5339.0,555.0,100.0,1.0,0.0
261.0,485.0,115.0,7.0,0.0
1573.0,420.0,56.0,5.0,0.0
1611.0,575.0,54.0,3.0,0.0
5956.0,497.2,52.0,1.0,1.0
1514.0,716.2,170.0,2.0,1.0
554.0,729.0,170.0,3.0,1.0
315.0,713.8,245.0,4.0,0.0
2573.0,450.0,106.0,7.0,0.0
2581.0,860.0,61.0,4.0,0.0
1980.0,595.0,140.0,1.0,0.0
132.0,400.0,190.0,1.0,1.0
1867.0,1105.0,110.0,5.0,0.0
1726.0,707.0,370.0,4.0,1.0
4680.0,692.0,115.0,6.0,1.0
998.0,585.0,245.0,4.0,1.0
1210.0,590.0,278.0,6.0,0.0
3061.0,945.0,45.0,4.0,1.0
754.0,1000.0,70.0,1.0,1.0
669.0,750.0,175.0,2.0,0.0
11.0,790.0,240.0,7.0,1.0
5277.0,705.4,144.0,5.0,0.0
1177.0,735.0,93.0,4.0,0.0
4278.0,380.0,55.0,7.0,1.0
3624.0,420.0,100.0,2.0,0.0
2461.0,765.0,140.0,7.0,1.0
256.0,955.0,258.0,7.0,1.0
6524.0,831.8,100.0,3.0,1.0
687.0,843.0,163.0,1.0,1.0
686.0,940.0,84.0,5.0,0.0
4273.0,515.0,84.0,2.0,1.0
2440.0,770.0,124.0,4.0,0.0
426.0,1145.0,164.0,1.0,0.0
4414.0,370.0,95.0,4.0,0.0
6616.0,862.0,62.0,5.0,1.0
2944.0,969.0,70.0,6.0,0.0
1011.0,300.0,111.0,6.0,0.0
6531.0,1247.0,61.0,6.0,0.0
588.0,720.0,140.0,5.0,1.0
112.0,1370.0,83.0,7.0,1.0
5386.0,620.0,89.0,5.0,0.0
2688.0,808.4,119.0,1.0,0.0
363.0,1317.0,133.0,6.0,0.0
1038.0,445.0,140.0,5.0,0.0
1648.0,405.0,185.0,4.0,1.0
2987.0,715.0,75.0,2.0,1.0
1680.0,768.0,90.0,5.0,1.0
5139.0,552.2,74.0,1.0,1.0
3327.0,818.0,95.0,6.0,0.0
6947.0,690.0,54.0,4.0,1.0
1795.0,470.0,151.0,7.0,0.0
474.0,865.0,260.0,1.0,1.0
6917.0,739.0,160.0,3.0,0.0
1738.0,953.0,98.0,6.0,0.0
2041.0,801.0,92.0,7.0,0.0
47.0,833.0,65.0,5.0,1.0
2038.0,710.0,60.0,4.0,1.0
2543.0,820.0,150.0,1.0,1.0
1115.0,420.0,327.0,5.0,1.0
5984.0,467.0,107.0,1.0,1.0
1272.0,720.0,165.0,6.0,1.0
76.0,1015.0,116.0,1.0,1.0
706.0,555.0,65.0,7.0,0.0
1720.0,505.0,230.0,1.0,0.0
1415.0,420.0,176.0,5.0,0.0
602.0,425.0,111.0,6.0,0.0
1017.0,420.0,280.0,1.0,1.0
3357.0,360.0,115.0,5.0,0.0
2760.0,470.0,120.0,5.0,1.0
2495.0,1350.0,200.0,7.0,1.0
1922.0,410.0,75.0,7.0,0.0
6383.0,623.4,80.0,7.0,1.0
451.0,630.0,290.0,5.0,1.0
306.0,935.0,60.0,6.0,1.0
2461.0,720.0,77.0,1.0,0.0
3948.0,1025.0,60.0,2.0,1.0
642.0,648.0,67.0,1.0,1.0
2130.0,443.0,167.0,3.0,0.0
6934.0,768.6,64.0,7.0,0.0
2083.0,790.0,80.0,5.0,0.0
8.0,570.0,344.0,2.0,0.0
1664.0,615.0,120.0,3.0,0.0
2176.0,1215.0,60.0,7.0,1.0
3003.0,795.0,150.0,6.0,0.0
37.0,470.0,176.0,7.0,0.0
754.0,780.0,180.0,5.0,0.0
6952.0,415.0,103.0,5.0,0.0
4341.0,904.0,120.0,7.0,1.0
3504.0,813.0,80.0,3.0,1.0
2261.0,788.0,85.0,7.0,1.0
1188.0,945.0,176.0,3.0,0.0
2822.0,733.0,232.0,6.0,0.0
