flight,time,length,dayofweek,delay
82.0,758.0,116.0,5.0,0.0
106.0,515.0,243.0,6.0,0.0
2355.0,455.0,135.0,5.0,0.0
1445.0,1255.0,191.0,1.0,1.0
5231.0,1373.0,54.0,5.0,1.0
3825.0,430.0,200.0,7.0,0.0
163.0,675.0,267.0,1.0,1.0
6938.0,919.0,141.0,1.0,1.0
2527.0,390.0,70.0,2.0,0.0
1890.0,1020.0,230.0,4.0,1.0
4519.0,520.0,120.0,5.0,0.0
5378.0,792.2,104.0,7.0,1.0
1104.0,890.0,140.0,6.0,0.0
4576.0,370.0,120.0,5.0,0.0
6628.0,820.8,190.0,2.0,0.0
1081.0,690.0,160.0,5.0,1.0
2855.0,1050.0,65.0,4.0,1.0
4553.0,375.0,70.0,6.0,1.0
6648.0,710.0,83.0,3.0,0.0
1016.0,780.0,35.0,4.0,0.0
2857.0,900.0,60.0,4.0,0.0
1003.0,825.0,60.0,2.0,1.0
3224.0,1025.0,195.0,5.0,1.0
1228.0,905.0,50.0,3.0,1.0
3931.0,410.0,100.0,7.0,0.0
456.0,900.0,156.0,2.0,1.0
36.0,1335.0,300.0,2.0,0.0
3039.0,550.0,60.0,4.0,0.0
6641.0,1201.0,54.0,1.0,0.0
1159.0,975.0,65.0,2.0,0.0
6311.0,1360.0,47.0,6.0,1.0
560.0,981.0,104.0,3.0,1.0
878.0,545.0,335.0,5.0,0.0
6434.0,655.0,163.0,3.0,1.0
1103.0,590.0,65.0,2.0,1.0
4334.0,810.0,113.0,5.0,0.0
72.0,1045.0,495.0,3.0,1.0
42.0,543.0,68.0,1.0,0.0
2059.0,690.0,149.0,5.0,0.0
3999.0,834.0,146.0,3.0,1.0
122.0,113.0,327.0,3.0,0.0
6329.0,651.0,192.0,4.0,0.0
1903.0,965.0,125.0,6.0,1.0
834.0,670.0,85.0,2.0,0.0
465.0,1000.0,105.0,4.0,0.0
876.0,395.0,135.0,7.0,1.0
2954.0,1160.0,80.0,5.0,1.0
1696.0,1055.0,150.0,4.0,1.0
2656.0,535.0,151.0,3.0,0.0
2097.0,520.0,65.0,2.0,0.0
930.0,985.0,100.0,1.0,1.0
504.0,1180.0,137.0,5.0,1.0
3904.0,1025.0,80.0,3.0,0.0
815.0,900.0,105.0,5.0,1.0
2751.0,1125.0,90.0,4.0,0.0
962.0,1142.0,150.0,5.0,0.0
1574.0,685.0,155.0,3.0,0.0
1433.0,645.0,160.0,5.0,0.0
3144.0,828.2,195.0,2.0,1.0
2876.0,735.0,95.0,3.0,0.0
3395.0,873.0,75.0,1.0,1.0
1528.0,990.0,205.0,7.0,1.0
52.0,1220.0,79.0,2.0,0.0
692.0,804.2,120.0,3.0,1.0
1892.0,698.0,166.0,4.0,1.0
416.0,1165.0,170.0,4.0,1.0
1824.0,654.0,107.0,4.0,0.0
574.0,965.0,226.0,2.0,0.0
95.0,1015.0,400.0,1.0,0.0
937.0,1055.0,267.0,3.0,0.0
623.0,1080.0,119.0,1.0,0.0
2629.0,1065.0,96.0,3.0,0.0
511.0,605.0,165.0,3.0,0.0
22.0,765.0,242.0,6.0,1.0
5147.0,693.0,72.0,4.0,0.0
6966.0,936.8,79.0,4.0,1.0
846.0,785.0,102.0,6.0,0.0
3133.0,844.6,89.0,6.0,1.0
59.0,420.0,405.0,2.0,0.0
5931.0,1037.0,105.0,6.0,0.0
593.0,1277.0,145.0,3.0,0.0
545.0,904.4,65.0,5.0,1.0
3692.0,735.0,85.0,4.0,0.0
1624.0,885.0,160.0,2.0,0.0
3295.0,845.0,135.0,3.0,0.0
1372.0,1015.0,125.0,2.0,0.0
6671.0,575.0,84.0,4.0,1.0
1081.0,747.0,170.0,4.0,0.0
6605.0,1215.0,70.0,3.0,0.0
799.0,1090.0,165.0,5.0,1.0
246.0,1086.8,99.0,1.0,0.0
133.0,1155.0,410.0,1.0,1.0
804.0,1150.0,90.0,3.0,1.0
117.0,970.0,60.0,6.0,1.0
413.0,900.0,165.0,7.0,0.0
2382.0,621.0,107.0,1.0,0.0
4008.0,870.0,115.0,7.0,1.0
1160.0,1020.0,193.0,5.0,1.0
1609.0,1170.0,145.0,5.0,1.0
6401.0,345.0,54.0,3.0,0.0
1211.0,927.0,151.0,4.0,1.0
6665.0,784.6,171.0,5.0,0.0
3865.0,1040.0,75.0,2.0,1.0
6311.0,673.2,120.0,2.0,1.0
1443.0,864.0,66.0,3.0,1.0
292.0,900.0,315.0,2.0,1.0
5593.0,940.0,78.0,3.0,1.0
738.0,1065.0,76.0,3.0,0.0
2612.0,1040.0,225.0,6.0,0.0
1704.0,890.0,95.0,6.0,1.0
6429.0,574.0,134.0,6.0,1.0
1786.0,580.0,149.0,4.0,1.0
2737.0,1140.0,125.0,3.0,1.0
4115.0,1300.0,45.0,7.0,1.0
528.0,1275.0,112.0,2.0,1.0
64.0,1082.0,113.0,4.0,0.0
2414.0,380.0,169.0,3.0,0.0
401.0,672.0,229.0,6.0,0.0
2611.0,985.0,65.0,5.0,1.0
2720.0,1201.0,74.0,2.0,0.0
1074.0,1006.0,125.0,3.0,1.0
6543.0,754.0,148.0,2.0,1.0
945.0,700.0,85.0,5.0,0.0
6299.0,1155.0,89.0,3.0,0.0
2301.0,585.0,169.0,5.0,1.0
1027.0,695.0,80.0,4.0,0.0
768.0,450.0,342.0,1.0,1.0
6834.0,360.0,146.0,3.0,1.0
161.0,585.0,90.0,7.0,0.0
2614.0,862.0,99.0,2.0,1.0
348.0,557.6,110.0,1.0,1.0
605.0,380.0,80.0,2.0,0.0
634.0,750.0,105.0,7.0,0.0
2436.0,650.0,150.0,3.0,1.0
6834.0,360.0,146.0,1.0,0.0
3484.0,850.0,60.0,2.0,1.0
1449.0,770.0,155.0,5.0,1.0
6229.0,1131.0,203.0,4.0,1.0
5519.0,904.0,74.0,6.0,1.0
1006.0,675.0,117.0,7.0,0.0
157.0,1195.0,173.0,2.0,1.0
197.0,764.0,354.0,7.0,0.0
2718.0,600.0,125.0,6.0,1.0
270.0,460.0,144.0,6.0,0.0
1041.0,610.0,280.0,7.0,0.0
1467.0,984.0,158.0,4.0,0.0
6280.0,633.0,188.0,1.0,0.0
2049.0,810.0,205.0,3.0,1.0
4250.0,410.0,135.0,4.0,0.0
4457.0,800.0,119.0,2.0,0.0
1396.0,1070.0,160.0,4.0,0.0
1456.0,515.0,75.0,6.0,0.0
1978.0,1130.0,116.0,2.0,1.0
1838.0,930.8,106.0,1.0,1.0
1528.0,975.0,111.0,4.0,0.0
1793.0,865.0,140.0,2.0,1.0
933.0,880.0,145.0,6.0,1.0
3731.0,686.0,85.0,3.0,0.0
3331.0,505.0,145.0,3.0,1.0
5306.0,905.0,111.0,2.0,1.0
4575.0,521.0,104.0,2.0,1.0
2986.0,460.0,90.0,5.0,0.0
127.0,495.0,195.0,5.0,0.0
913.0,660.0,95.0,4.0,1.0
177.0,580.0,340.0,2.0,0.0
642.0,755.0,155.0,6.0,1.0
1889.0,360.0,101.0,4.0,0.0
591.0,775.0,90.0,3.0,0.0
509.0,1299.0,183.0,3.0,0.0
530.0,430.0,147.0,7.0,0.0
1029.0,865.0,120.0,2.0,1.0
689.0,480.0,237.0,1.0,0.0
712.0,1305.0,236.0,7.0,0.0
4651.0,500.0,172.0,4.0,0.0
1757.0,530.0,146.0,3.0,0.0
3090.0,722.0,56.0,4.0,0.0
612.0,715.0,111.0,4.0,1.0
2899.0,1070.0,135.0,2.0,0.0
4658.0,745.0,155.0,3.0,0.0
4077.0,1305.0,95.0,1.0,0.0
574.0,760.0,65.0,7.0,1.0
4316.0,735.0,120.0,4.0,0.0
2294.0,640.0,165.0,6.0,1.0
827.0,420.0,95.0,2.0,0.0
2374.0,780.0,67.0,5.0,1.0
4968.0,1090.0,64.0,7.0,1.0
6545.0,1102.0,151.0,4.0,0.0
2730.0,1100.0,95.0,4.0,0.0
2065.0,435.0,175.0,7.0,0.0
7352.0,1255.0,74.0,5.0,0.0
119.0,670.0,70.0,3.0,0.0
2062.0,959.0,74.0,5.0,0.0
66.0,1110.0,48.0,3.0,0.0
2904.0,1185.0,75.0,7.0,1.0
925.0,1140.0,120.0,3.0,0.0
3057.0,908.0,109.0,5.0,0.0
537.0,594.0,76.0,4.0,1.0
4640.0,875.0,96.0,2.0,0.0
134.0,995.0,130.0,3.0,0.0
6604.0,684.6,119.0,3.0,1.0
6504.0,425.0,41.0,5.0,0.0
1455.0,435.0,165.0,7.0,0.0
816.0,1190.0,87.0,3.0,1.0
6579.0,871.0,44.0,5.0,1.0
549.0,810.0,325.0,4.0,0.0
4017.0,450.0,75.0,1.0,0.0
3099.0,916.0,102.0,7.0,1.0
49.0,830.0,65.0,2.0,1.0
463.0,1170.0,162.0,3.0,0.0
3068.0,945.0,45.0,2.0,1.0
704.0,615.0,85.0,4.0,1.0
1803.0,767.0,297.0,6.0,1.0
154.0,500.0,192.0,4.0,0.0
1654.0,1175.0,115.0,5.0,1.0
7039.0,683.0,116.0,3.0,1.0
1943.0,1005.0,90.0,1.0,1.0
2399.0,780.0,61.0,7.0,0.0
4076.0,1100.0,140.0,1.0,1.0
471.0,480.0,70.0,3.0,0.0
44.0,455.0,69.0,4.0,0.0
2575.0,423.0,92.0,2.0,0.0
1256.0,850.0,215.0,4.0,1.0
3376.0,1095.0,130.0,4.0,0.0
1055.0,900.0,75.0,3.0,1.0
1423.0,875.0,132.0,6.0,1.0
6568.0,489.0,130.0,3.0,1.0
1576.0,701.0,271.0,4.0,0.0
3215.0,635.0,65.0,2.0,0.0
933.0,1325.0,72.0,7.0,1.0
3950.0,707.0,85.0,3.0,1.0
1321.0,380.0,89.0,4.0,0.0
708.0,893.0,246.0,4.0,1.0
6955.0,720.0,230.0,1.0,1.0
1468.0,895.0,348.0,1.0,0.0
2435.0,815.0,235.0,4.0,1.0
7124.0,732.6,84.0,6.0,1.0
4129.0,1075.0,65.0,3.0,0.0
2060.0,964.0,121.0,7.0,1.0
1112.0,1095.0,110.0,5.0,1.0
346.0,1057.0,156.0,7.0,0.0
2730.0,1020.0,74.0,2.0,0.0
1141.0,739.0,60.0,7.0,0.0
2925.0,858.0,200.0,5.0,1.0
4504.0,1027.0,82.0,6.0,0.0
1409.0,1250.0,60.0,5.0,1.0
945.0,420.0,160.0,3.0,0.0
6265.0,825.0,80.0,2.0,0.0
6328.0,676.0,145.0,3.0,1.0
1810.0,895.0,111.0,5.0,0.0
1144.0,1233.0,150.0,3.0,0.0
108.0,631.6,170.0,1.0,1.0
153.0,1028.0,178.0,6.0,0.0
7774.0,920.0,81.0,4.0,0.0
1149.0,515.0,80.0,4.0,0.0
6743.0,1033.0,130.0,3.0,1.0
1893.0,535.0,138.0,2.0,1.0
56.0,790.2,312.0,1.0,0.0
571.0,806.0,55.0,3.0,1.0
2102.0,1185.0,65.0,2.0,1.0
17.0,1136.0,303.0,1.0,1.0
2526.0,400.0,123.0,3.0,0.0
840.0,589.0,92.0,4.0,0.0
31.0,1120.0,115.0,4.0,0.0
4062.0,930.0,83.0,7.0,0.0
2023.0,537.0,148.0,5.0,0.0
946.0,420.0,150.0,2.0,1.0
1687.0,595.0,100.0,2.0,0.0
1050.0,1063.0,156.0,2.0,1.0
1452.0,965.0,179.0,3.0,1.0
7259.0,506.0,167.0,4.0,0.0
271.0,712.0,176.0,5.0,0.0
1254.0,980.0,90.0,6.0,0.0
944.0,813.2,70.0,7.0,1.0
798.0,525.0,396.0,4.0,1.0
194.0,940.0,100.0,4.0,1.0
6264.0,565.0,65.0,2.0,1.0
4094.0,935.0,60.0,3.0,1.0
1644.0,915.0,160.0,6.0,1.0
6821.0,511.0,63.0,6.0,0.0
518.0,525.0,90.0,7.0,1.0
2714.0,975.0,180.0,4.0,1.0
3683.0,360.0,103.0,2.0,0.0
5490.0,969.0,102.0,7.0,1.0
6544.0,1160.0,108.0,2.0,1.0
430.0,1075.0,126.0,1.0,1.0
1468.0,980.0,72.0,3.0,0.0
2745.0,745.0,81.0,4.0,0.0
1279.0,1245.0,80.0,2.0,0.0
4075.0,559.0,121.0,3.0,0.0
4450.0,862.0,60.0,1.0,0.0
5310.0,735.0,51.0,7.0,0.0
2470.0,479.0,168.0,5.0,1.0
482.0,940.0,160.0,7.0,0.0
2012.0,808.0,135.0,3.0,1.0
1838.0,805.0,130.0,1.0,1.0
1202.0,835.0,168.0,1.0,1.0
5211.0,960.0,122.0,4.0,0.0
925.0,820.0,80.0,1.0,1.0
7048.0,612.0,80.0,6.0,0.0
1601.0,885.0,181.0,3.0,0.0
3699.0,950.0,160.0,2.0,1.0
1507.0,730.0,252.0,4.0,1.0
2975.0,729.0,120.0,5.0,0.0
1885.0,540.0,70.0,7.0,1.0
4330.0,1165.0,125.0,1.0,1.0
1187.0,450.0,141.0,5.0,0.0
230.0,810.0,228.0,6.0,0.0
6523.0,614.0,43.0,1.0,0.0
561.0,790.0,137.0,5.0,0.0
7811.0,660.0,112.0,4.0,0.0
2437.0,515.0,184.0,7.0,0.0
258.0,485.0,300.0,3.0,0.0
3692.0,735.0,85.0,3.0,1.0
4874.0,915.0,78.0,5.0,0.0
2007.0,585.8,90.0,4.0,0.0
1466.0,1320.0,303.0,7.0,0.0
5477.0,990.0,100.0,5.0,0.0
3258.0,1060.0,125.0,2.0,0.0
1687.0,1199.0,200.0,2.0,0.0
151.0,739.0,132.0,3.0,1.0
912.0,360.0,120.0,1.0,0.0
582.0,1103.0,165.0,4.0,0.0
549.0,585.0,144.0,3.0,1.0
1040.0,886.4,95.0,6.0,1.0
878.0,975.0,210.0,4.0,1.0
6298.0,796.0,79.0,6.0,0.0
136.0,435.0,105.0,3.0,1.0
1127.0,900.0,108.0,1.0,1.0
535.0,704.0,134.0,3.0,0.0
1089.0,689.0,76.0,6.0,0.0
4315.0,808.2,118.0,4.0,1.0
1558.0,835.0,120.0,4.0,1.0
1273.0,415.0,100.0,2.0,0.0
525.0,585.0,110.0,1.0,1.0
2222.0,565.0,210.0,4.0,0.0
945.0,565.0,80.0,5.0,0.0
6546.0,815.0,70.0,7.0,1.0
2937.0,824.8,65.0,2.0,0.0
2674.0,450.0,90.0,1.0,0.0
425.0,940.0,270.0,7.0,1.0
2155.0,1035.0,300.0,6.0,1.0
2889.0,630.0,80.0,5.0,0.0
1976.0,1140.0,157.0,6.0,0.0
1512.0,670.0,255.0,7.0,0.0
6233.0,1051.0,46.0,6.0,0.0
6646.0,697.0,145.0,5.0,0.0
597.0,1205.0,93.0,1.0,0.0
1856.0,478.0,75.0,5.0,1.0
344.0,1020.0,225.0,4.0,1.0
245.0,540.0,78.0,3.0,1.0
2470.0,534.0,96.0,1.0,0.0
94.0,859.0,128.0,1.0,1.0
49.0,1081.0,65.0,4.0,1.0
1655.0,450.0,90.0,4.0,1.0
6835.0,923.0,141.0,4.0,0.0
4247.0,760.0,80.0,2.0,0.0
1141.0,345.0,190.0,2.0,0.0
2318.0,624.0,69.0,5.0,0.0
3118.0,480.0,105.0,5.0,1.0
324.0,770.0,270.0,6.0,1.0
1669.0,1140.0,97.0,3.0,1.0
2527.0,715.0,130.0,7.0,0.0
703.0,1245.0,170.0,6.0,1.0
895.0,593.0,139.0,4.0,0.0
6519.0,1098.0,82.0,6.0,0.0
2255.0,990.0,55.0,5.0,1.0
1587.0,590.0,125.0,7.0,0.0
90.0,645.0,228.0,7.0,0.0
6351.0,1366.0,62.0,5.0,1.0
810.0,790.0,205.0,2.0,0.0
4679.0,790.0,71.0,4.0,0.0
7254.0,680.0,145.0,2.0,0.0
210.0,595.0,70.0,3.0,1.0
38.0,1379.0,300.0,2.0,0.0
261.0,485.0,115.0,1.0,1.0
6326.0,798.0,177.0,7.0,0.0
5250.0,595.0,94.0,3.0,0.0
3504.0,685.0,55.0,5.0,1.0
15.0,685.0,125.0,2.0,1.0
5944.0,1001.0,139.0,2.0,0.0
2203.0,505.0,282.0,4.0,1.0
81.0,360.0,219.0,5.0,0.0
7298.0,1032.0,57.0,7.0,0.0
2940.0,516.0,132.0,5.0,0.0
73.0,365.0,42.0,4.0,0.0
2538.0,40.0,200.0,7.0,1.0
839.0,1110.0,272.0,1.0,0.0
2710.0,1019.0,78.0,1.0,0.0
1134.0,430.0,85.0,3.0,1.0
20.0,885.0,325.0,6.0,0.0
398.0,1085.0,79.0,5.0,1.0
5271.0,970.0,116.0,2.0,0.0
5026.0,1215.0,112.0,3.0,1.0
645.0,937.0,320.0,4.0,1.0
4831.0,650.0,46.0,5.0,0.0
4588.0,865.0,180.0,4.0,1.0
3038.0,525.0,50.0,5.0,0.0
782.0,480.0,81.0,2.0,0.0
3595.0,495.0,205.0,3.0,0.0
807.0,420.0,320.0,3.0,1.0
1049.0,520.0,315.0,7.0,0.0
6663.0,653.2,150.0,7.0,1.0
5910.0,1170.0,108.0,1.0,1.0
1544.0,585.0,220.0,1.0,0.0
2833.0,455.0,120.0,7.0,0.0
52.0,1220.0,80.0,5.0,0.0
2930.0,795.0,73.0,5.0,0.0
2889.0,715.0,110.0,7.0,0.0
1383.0,525.0,155.0,5.0,0.0
734.0,752.0,72.0,4.0,0.0
1608.0,1175.0,133.0,4.0,0.0
1580.0,360.0,270.0,4.0,0.0
4167.0,1180.0,75.0,1.0,0.0
1624.0,1065.0,114.0,1.0,1.0
987.0,550.0,70.0,7.0,0.0
400.0,680.0,133.0,1.0,1.0
1626.0,520.0,364.0,7.0,0.0
6360.0,530.0,106.0,3.0,0.0
150.0,590.0,118.0,2.0,0.0
564.0,700.0,140.0,2.0,1.0
201.0,561.4,184.0,3.0,1.0
1006.0,672.0,221.0,6.0,0.0
556.0,410.0,161.0,4.0,0.0
3070.0,1265.0,119.0,7.0,0.0
4566.0,1304.0,93.0,1.0,0.0
1898.0,720.0,100.0,3.0,1.0
320.0,870.0,180.0,7.0,1.0
2330.0,1035.0,86.0,3.0,0.0
736.0,420.0,175.0,3.0,0.0
4468.0,836.0,110.0,4.0,0.0
1760.0,1162.0,165.0,5.0,0.0
5102.0,823.0,80.0,1.0,0.0
262.0,700.0,125.0,1.0,1.0
2867.0,1135.0,113.0,3.0,0.0
1994.0,485.0,281.0,7.0,0.0
5907.0,1250.0,116.0,1.0,1.0
6392.0,600.0,83.0,6.0,0.0
3355.0,590.0,85.0,1.0,1.0
1117.0,1295.0,267.0,5.0,1.0
2220.0,415.0,57.0,2.0,1.0
4128.0,1140.0,125.0,5.0,1.0
2621.0,1205.0,122.0,2.0,0.0
1655.0,575.0,305.0,2.0,1.0
4561.0,905.0,114.0,2.0,0.0
7269.0,1010.0,116.0,5.0,1.0
4017.0,570.0,105.0,4.0,0.0
4540.0,703.0,82.0,5.0,0.0
894.0,387.0,157.0,5.0,0.0
4611.0,360.0,175.0,3.0,0.0
3814.0,800.0,117.0,4.0,0.0
1354.0,370.0,265.0,7.0,0.0
967.0,575.0,85.0,4.0,0.0
1082.0,805.0,180.0,1.0,1.0
43.0,890.0,105.0,2.0,1.0
1296.0,740.0,70.0,1.0,1.0
6237.0,880.0,80.0,3.0,1.0
4128.0,1140.0,125.0,1.0,1.0
3322.0,915.0,190.0,4.0,1.0
6654.0,1018.0,96.0,2.0,1.0
4984.0,635.0,109.0,4.0,1.0
4658.0,785.0,77.0,5.0,1.0
2885.0,645.0,80.0,3.0,0.0
1338.0,1085.0,160.0,3.0,1.0
2370.0,718.0,105.0,4.0,0.0
1635.0,919.0,78.0,4.0,1.0
2778.0,500.0,160.0,3.0,0.0
5033.0,690.0,74.0,5.0,0.0
6389.0,925.0,106.0,4.0,0.0
1245.0,1080.0,70.0,5.0,0.0
777.0,695.0,155.0,5.0,0.0
7068.0,1171.0,80.0,1.0,1.0
2954.0,760.0,208.0,3.0,0.0
2604.0,606.8,111.0,2.0,1.0
517.0,855.0,280.0,7.0,1.0
5015.0,1373.0,55.0,3.0,0.0
1678.0,495.0,295.0,1.0,1.0
5014.0,590.0,149.0,4.0,0.0
1769.0,500.0,105.0,4.0,1.0
5121.0,1060.0,168.0,2.0,0.0
7243.0,505.0,129.0,4.0,0.0
3921.0,710.0,105.0,7.0,0.0
2722.0,845.0,125.0,4.0,0.0
2300.0,1050.0,115.0,6.0,1.0
1656.0,780.0,70.0,2.0,0.0
9.0,940.0,199.0,1.0,0.0
752.0,540.0,201.0,6.0,1.0
4636.0,1100.0,100.0,6.0,0.0
2323.0,720.0,265.0,7.0,0.0
1621.0,780.0,118.0,1.0,0.0
5976.0,963.0,72.0,3.0,0.0
122.0,1255.0,80.0,4.0,1.0
7806.0,665.0,86.0,3.0,1.0
353.0,380.0,80.0,1.0,0.0
1826.0,1225.0,70.0,3.0,0.0
2881.0,975.0,70.0,5.0,0.0
1570.0,780.0,75.0,4.0,1.0
6371.0,1163.0,121.0,7.0,0.0
1789.0,1067.0,193.0,6.0,1.0
3986.0,711.0,76.0,1.0,1.0
7296.0,862.0,88.0,6.0,0.0
5404.0,825.0,56.0,1.0,1.0
218.0,1090.0,80.0,2.0,1.0
549.0,1095.0,300.0,5.0,0.0
7812.0,1259.0,70.0,2.0,1.0
3151.0,710.0,144.0,4.0,1.0
2844.0,1070.0,100.0,6.0,0.0
6452.0,620.0,96.0,3.0,0.0
1007.0,1068.0,124.0,4.0,1.0
1462.0,530.0,125.0,7.0,0.0
4309.0,772.0,130.0,3.0,1.0
527.0,360.0,113.0,2.0,0.0
4200.0,755.0,70.0,3.0,1.0
12.0,595.0,292.0,5.0,0.0
403.0,1040.0,95.0,4.0,0.0
2164.0,480.0,90.0,5.0,0.0
1175.0,836.0,145.0,3.0,0.0
6999.0,849.0,118.0,6.0,0.0
2383.0,725.0,71.0,5.0,0.0
934.0,420.0,341.0,5.0,0.0
2542.0,895.0,145.0,7.0,1.0
6755.0,450.0,140.0,2.0,0.0
2094.0,1040.0,150.0,4.0,0.0
2419.0,385.0,92.0,5.0,0.0
2536.0,488.0,190.0,6.0,0.0
336.0,805.0,39.0,6.0,0.0
1165.0,435.0,97.0,4.0,0.0
371.0,1035.0,275.0,2.0,1.0
6287.0,586.0,60.0,2.0,1.0
2345.0,1030.0,155.0,3.0,1.0
2783.0,632.0,156.0,1.0,0.0
7.0,540.0,385.0,4.0,0.0
6860.0,601.0,76.0,6.0,0.0
1206.0,1040.0,200.0,1.0,0.0
82.0,570.0,200.0,3.0,1.0
677.0,1200.0,120.0,3.0,1.0
4287.0,460.0,87.0,5.0,1.0
1663.0,1020.0,134.0,2.0,0.0
2776.0,690.0,161.0,2.0,1.0
1442.0,520.0,179.0,3.0,0.0
4442.0,1155.0,89.0,4.0,0.0
50.0,1072.8,60.0,3.0,1.0
1613.0,810.0,280.0,7.0,1.0
422.0,568.0,72.0,1.0,1.0
4306.0,972.0,77.0,4.0,1.0
422.0,640.0,173.0,3.0,0.0
3893.0,425.0,120.0,4.0,0.0
1308.0,640.0,70.0,4.0,0.0
4177.0,547.0,143.0,5.0,1.0
21.0,900.0,180.0,7.0,0.0
634.0,854.4,229.0,1.0,0.0
6975.0,795.0,113.0,4.0,1.0
1606.0,545.0,270.0,4.0,1.0
6465.0,360.0,120.0,7.0,0.0
1310.0,420.0,160.0,5.0,0.0
2338.0,1290.0,79.0,3.0,0.0
1105.0,1090.0,182.0,3.0,0.0
2.0,560.0,332.0,2.0,0.0
494.0,945.0,100.0,3.0,0.0
7256.0,734.0,104.0,3.0,1.0
1557.0,645.0,175.0,1.0,1.0
298.0,1335.0,305.0,2.0,0.0
2102.0,1185.0,65.0,5.0,1.0
2999.0,895.0,177.0,6.0,0.0
2548.0,955.0,160.0,3.0,1.0
2760.0,560.0,80.0,6.0,0.0
2866.0,655.0,50.0,3.0,0.0
4651.0,545.0,135.0,4.0,0.0
292.0,913.0,315.0,5.0,1.0
918.0,1255.0,75.0,1.0,1.0
1885.0,470.0,180.0,4.0,1.0
4146.0,895.0,125.0,6.0,1.0
1902.0,667.0,229.0,4.0,0.0
7760.0,840.0,63.0,5.0,0.0
2339.0,720.0,119.0,2.0,0.0
325.0,475.0,80.0,7.0,1.0
1475.0,786.0,75.0,5.0,1.0
4556.0,965.0,109.0,7.0,1.0
3098.0,500.0,77.0,3.0,1.0
733.0,449.0,247.0,5.0,1.0
5551.0,465.0,79.0,5.0,0.0
7238.0,1157.0,93.0,7.0,0.0
1032.0,1215.0,100.0,1.0,0.0
1197.0,1125.0,65.0,2.0,0.0
425.0,695.0,55.0,7.0,0.0
2843.0,934.0,159.0,3.0,1.0
2706.0,940.0,150.0,2.0,1.0
2637.0,1019.0,69.0,4.0,0.0
7211.0,1026.0,89.0,1.0,0.0
1710.0,1090.0,175.0,3.0,0.0
311.0,474.0,280.0,5.0,1.0
2940.0,395.0,50.0,1.0,0.0
711.0,395.0,65.0,3.0,0.0
553.0,772.0,137.0,6.0,1.0
4728.0,674.0,105.0,5.0,0.0
3311.0,495.0,50.0,2.0,0.0
5487.0,740.6,70.0,7.0,0.0
1547.0,586.0,170.0,5.0,0.0
395.0,573.0,131.0,4.0,1.0
2038.0,650.0,185.0,6.0,1.0
1507.0,577.0,279.0,3.0,1.0
543.0,900.0,176.0,7.0,0.0
6637.0,475.0,91.0,5.0,1.0
518.0,525.0,90.0,1.0,0.0
6819.0,900.0,103.0,4.0,1.0
448.0,420.0,396.0,4.0,1.0
5108.0,749.0,95.0,4.0,1.0
503.0,586.0,197.0,3.0,0.0
224.0,1180.0,80.0,5.0,1.0
7390.0,516.0,156.0,5.0,0.0
2416.0,654.0,233.0,1.0,1.0
3198.0,615.0,95.0,7.0,0.0
941.0,745.0,75.0,3.0,1.0
598.0,739.0,124.0,7.0,1.0
2753.0,470.0,188.0,3.0,0.0
1346.0,580.0,130.0,6.0,0.0
4148.0,450.0,125.0,7.0,0.0
6380.0,470.0,235.0,6.0,0.0
6324.0,699.0,108.0,4.0,1.0
121.0,670.0,161.0,3.0,0.0
6679.0,1279.0,37.0,5.0,0.0
6548.0,1150.0,75.0,2.0,0.0
3687.0,1030.0,155.0,5.0,0.0
4150.0,755.0,105.0,2.0,0.0
118.0,920.0,83.0,1.0,1.0
4557.0,965.0,105.0,2.0,0.0
1328.0,1055.0,84.0,3.0,1.0
662.0,1020.0,105.0,3.0,1.0
7034.0,769.6,176.0,5.0,0.0
1266.0,770.0,126.0,2.0,0.0
763.0,774.2,75.0,1.0,1.0
73.0,670.0,175.0,7.0,1.0
4955.0,640.0,74.0,1.0,1.0
3804.0,335.0,128.0,1.0,0.0
6246.0,610.0,69.0,4.0,1.0
4359.0,675.0,70.0,5.0,1.0
4989.0,670.0,100.0,6.0,0.0
4455.0,1114.0,200.0,3.0,1.0
1642.0,740.0,110.0,3.0,1.0
1434.0,1365.0,79.0,1.0,0.0
672.0,785.0,155.0,7.0,0.0
2421.0,1075.0,140.0,6.0,1.0
921.0,1145.0,165.0,7.0,1.0
2868.0,580.0,75.0,6.0,0.0
1019.0,700.0,68.0,7.0,0.0
367.0,505.0,195.0,4.0,0.0
6958.0,483.0,51.0,1.0,0.0
2128.0,460.0,95.0,2.0,0.0
674.0,335.0,185.0,3.0,0.0
4249.0,960.0,165.0,3.0,1.0
4013.0,360.0,113.0,3.0,1.0
3832.0,683.0,95.0,5.0,0.0
6676.0,459.0,143.0,5.0,0.0
1462.0,835.0,78.0,1.0,1.0
2904.0,1185.0,75.0,1.0,0.0
6568.0,600.0,84.0,6.0,0.0
6279.0,675.0,105.0,7.0,0.0
1275.0,950.0,145.0,6.0,0.0
6503.0,1175.0,91.0,5.0,0.0
703.0,1100.0,89.0,3.0,0.0
942.0,970.0,135.0,3.0,1.0
195.0,515.0,225.0,4.0,0.0
908.0,770.0,142.0,4.0,0.0
2718.0,1110.0,100.0,2.0,0.0
1515.0,1140.0,135.0,6.0,1.0
2646.0,810.0,99.0,5.0,0.0
1898.0,720.0,100.0,3.0,0.0
66.0,1335.0,292.0,7.0,0.0
