flight,time,length,dayofweek,delay
3279.0,797.5977142857142,50.0,5.0,1.0
1249.0,775.0,135.0,1.0,0.0
3728.0,797.5977142857142,80.0,2.0,0.0
354.0,1235.0,207.0,3.0,0.0
3791.0,840.0,97.0,1.0,0.0
4296.0,1310.0,85.0,5.0,0.0
48.0,510.0,324.0,7.0,0.0
41.0,797.5977142857142,95.0,4.0,0.0
2878.0,825.0,70.0,4.0,0.0
6360.0,370.0,107.0,2.0,0.0
6672.0,710.0,65.0,7.0,0.0
232.0,575.0,202.0,4.0,0.0
6448.0,705.0,81.0,4.0,0.0
1162.0,695.0,115.0,3.0,1.0
1274.0,610.0,137.0,7.0,0.0
1901.0,797.5977142857142,186.0,4.0,1.0
5486.0,761.0,82.0,3.0,0.0
1888.0,410.0,125.0,1.0,0.0
6452.0,510.0,71.0,3.0,0.0
2170.0,720.0,70.0,1.0,0.0
1967.0,1160.0,160.0,6.0,1.0
2404.0,618.0,111.0,3.0,1.0
766.0,240.0,169.0,4.0,0.0
1062.0,790.0,220.0,4.0,1.0
1948.0,797.5977142857142,108.0,3.0,1.0
1683.0,390.0,90.0,3.0,0.0
2628.0,1165.0,55.0,1.0,0.0
1662.0,610.0,100.0,2.0,1.0
4247.0,797.5977142857142,80.0,5.0,1.0
5514.0,821.0,72.0,2.0,1.0
1642.0,495.0,105.0,7.0,0.0
2013.0,1060.0,149.0,4.0,0.0
2263.0,797.5977142857142,55.0,3.0,1.0
5063.0,950.0,150.0,3.0,0.0
4801.0,850.0,195.0,4.0,0.0
2842.0,960.0,70.0,6.0,1.0
875.0,797.5977142857142,101.0,3.0,1.0
3364.0,797.5977142857142,150.0,6.0,0.0
1715.0,797.5977142857142,250.0,6.0,0.0
479.0,797.5977142857142,235.0,5.0,1.0
1468.0,797.5977142857142,85.0,7.0,0.0
2543.0,1015.0,94.0,3.0,1.0
5899.0,830.0,72.0,1.0,0.0
6452.0,1129.0,89.0,1.0,1.0
1698.0,797.5977142857142,180.0,6.0,1.0
4372.0,430.0,170.0,5.0,0.0
549.0,810.0,328.0,2.0,1.0
1002.0,600.0,95.0,4.0,1.0
1155.0,797.5977142857142,155.0,2.0,1.0
1751.0,797.5977142857142,213.0,7.0,1.0
264.0,797.5977142857142,60.0,3.0,0.0
652.0,470.0,150.0,5.0,1.0
5995.0,879.0,124.0,1.0,1.0
3844.0,790.0,110.0,4.0,0.0
130.0,520.0,315.0,5.0,0.0
201.0,798.0,90.0,3.0,0.0
2322.0,653.0,69.0,1.0,0.0
370.0,795.0,125.0,7.0,0.0
7802.0,890.0,63.0,1.0,0.0
95.0,797.5977142857142,333.0,3.0,1.0
3362.0,970.0,65.0,4.0,0.0
1908.0,932.0,118.0,5.0,1.0
6631.0,632.0,42.0,7.0,1.0
390.0,545.0,75.0,4.0,1.0
7094.0,1037.0,87.0,1.0,0.0
667.0,1080.0,108.0,5.0,1.0
2094.0,797.5977142857142,112.0,7.0,0.0
1582.0,674.0,116.0,1.0,1.0
45.0,797.5977142857142,165.0,5.0,0.0
1286.0,1095.0,160.0,4.0,0.0
413.0,520.0,130.0,1.0,1.0
1689.0,755.0,108.0,5.0,1.0
496.0,1355.0,102.0,4.0,0.0
2748.0,797.5977142857142,79.0,1.0,0.0
143.0,1190.0,216.0,7.0,1.0
2833.0,797.5977142857142,95.0,6.0,1.0
358.0,940.0,130.0,1.0,0.0
2741.0,1235.0,144.0,4.0,0.0
1755.0,797.5977142857142,305.0,7.0,0.0
1547.0,420.0,164.0,2.0,0.0
5381.0,797.5977142857142,56.0,6.0,0.0
2459.0,797.5977142857142,170.0,6.0,1.0
4271.0,600.0,120.0,2.0,1.0
1402.0,585.0,100.0,6.0,1.0
3046.0,797.5977142857142,155.0,5.0,1.0
3802.0,1180.0,90.0,6.0,0.0
315.0,165.0,246.0,2.0,1.0
4989.0,1235.0,186.0,7.0,1.0
4515.0,675.0,189.0,3.0,0.0
281.0,875.0,114.0,7.0,0.0
1089.0,797.5977142857142,136.0,3.0,1.0
2468.0,435.0,120.0,5.0,1.0
704.0,740.0,195.0,3.0,1.0
5493.0,1068.0,121.0,6.0,1.0
703.0,996.0,91.0,7.0,1.0
2899.0,480.0,137.0,1.0,0.0
1976.0,535.0,90.0,4.0,1.0
6834.0,715.0,44.0,5.0,0.0
90.0,360.0,89.0,5.0,0.0
4090.0,1320.0,130.0,3.0,0.0
3974.0,550.0,100.0,4.0,1.0
5485.0,822.0,72.0,1.0,1.0
1275.0,825.0,95.0,1.0,1.0
28.0,630.0,115.0,4.0,0.0
308.0,797.5977142857142,150.0,2.0,1.0
6638.0,1300.0,87.0,1.0,0.0
2014.0,640.0,125.0,6.0,0.0
15.0,995.0,195.0,2.0,0.0
1847.0,797.5977142857142,65.0,4.0,0.0
734.0,797.5977142857142,275.0,2.0,0.0
750.0,400.0,257.0,6.0,0.0
7036.0,491.0,53.0,4.0,0.0
2096.0,797.5977142857142,140.0,3.0,0.0
3157.0,705.0,275.0,1.0,1.0
1670.0,1215.0,127.0,1.0,1.0
3696.0,870.0,80.0,1.0,0.0
874.0,725.0,245.0,5.0,0.0
371.0,797.5977142857142,162.0,4.0,1.0
3742.0,797.5977142857142,105.0,4.0,1.0
753.0,740.0,175.0,6.0,1.0
4176.0,1024.0,76.0,7.0,1.0
2763.0,797.5977142857142,393.0,6.0,0.0
189.0,797.5977142857142,59.0,7.0,0.0
1415.0,797.5977142857142,170.0,5.0,1.0
304.0,675.0,234.0,5.0,1.0
47.0,1150.0,230.0,7.0,1.0
1024.0,797.5977142857142,85.0,1.0,1.0
1723.0,797.5977142857142,136.0,3.0,0.0
968.0,1409.0,211.0,4.0,0.0
177.0,660.0,413.0,7.0,0.0
3844.0,495.0,120.0,6.0,0.0
3430.0,1305.0,80.0,3.0,1.0
3925.0,910.0,90.0,2.0,0.0
1240.0,797.5977142857142,78.0,3.0,1.0
1079.0,620.0,65.0,1.0,1.0
1392.0,797.5977142857142,70.0,2.0,0.0
6241.0,585.0,111.0,5.0,0.0
945.0,675.0,80.0,3.0,0.0
1047.0,945.0,35.0,4.0,0.0
454.0,485.0,134.0,5.0,1.0
6649.0,797.5977142857142,90.0,7.0,1.0
1972.0,1040.0,115.0,4.0,1.0
862.0,674.0,156.0,7.0,1.0
2428.0,540.0,190.0,6.0,0.0
2712.0,797.5977142857142,130.0,2.0,1.0
3695.0,625.0,60.0,7.0,1.0
119.0,598.0,42.0,3.0,0.0
1122.0,515.0,175.0,3.0,1.0
717.0,485.0,250.0,7.0,1.0
3531.0,797.5977142857142,145.0,3.0,0.0
1499.0,797.5977142857142,196.0,1.0,0.0
325.0,825.0,310.0,3.0,1.0
6288.0,659.0,68.0,6.0,1.0
3098.0,797.5977142857142,77.0,2.0,0.0
7803.0,1095.0,56.0,1.0,0.0
2298.0,420.0,105.0,3.0,0.0
845.0,1259.0,155.0,7.0,1.0
659.0,797.5977142857142,157.0,4.0,0.0
266.0,435.0,245.0,1.0,0.0
149.0,797.5977142857142,175.0,4.0,0.0
4701.0,585.0,119.0,2.0,1.0
2439.0,797.5977142857142,97.0,4.0,0.0
1103.0,400.0,334.0,7.0,0.0
319.0,797.5977142857142,76.0,3.0,1.0
5414.0,797.5977142857142,115.0,1.0,0.0
2042.0,385.0,150.0,3.0,0.0
2135.0,655.0,107.0,7.0,1.0
57.0,585.0,189.0,4.0,0.0
674.0,952.0,253.0,1.0,0.0
2921.0,380.0,186.0,5.0,1.0
3711.0,797.5977142857142,142.0,7.0,0.0
1309.0,830.0,235.0,3.0,1.0
2206.0,644.0,91.0,3.0,0.0
1978.0,797.5977142857142,116.0,4.0,1.0
6688.0,595.0,96.0,1.0,0.0
700.0,797.5977142857142,240.0,6.0,0.0
2326.0,660.0,150.0,5.0,1.0
401.0,555.0,135.0,1.0,1.0
352.0,797.5977142857142,157.0,6.0,1.0
1106.0,797.5977142857142,210.0,2.0,0.0
5984.0,467.0,107.0,5.0,1.0
3692.0,730.0,140.0,2.0,1.0
2982.0,895.0,125.0,3.0,0.0
4667.0,380.0,150.0,1.0,1.0
4578.0,530.0,115.0,6.0,0.0
4608.0,1155.0,104.0,5.0,1.0
1382.0,570.0,210.0,5.0,1.0
114.0,797.5977142857142,163.0,3.0,0.0
1075.0,797.5977142857142,112.0,7.0,0.0
1859.0,395.0,100.0,5.0,1.0
731.0,797.5977142857142,231.0,7.0,1.0
5504.0,831.0,99.0,1.0,1.0
2084.0,797.5977142857142,105.0,5.0,0.0
2640.0,710.0,111.0,4.0,0.0
5981.0,797.5977142857142,60.0,4.0,0.0
4868.0,375.0,90.0,2.0,1.0
1303.0,615.0,73.0,3.0,0.0
2523.0,650.0,620.0,6.0,0.0
1639.0,797.5977142857142,91.0,7.0,1.0
258.0,772.0,125.0,6.0,1.0
1094.0,797.5977142857142,205.0,5.0,1.0
7078.0,1169.0,84.0,5.0,0.0
1442.0,1000.0,105.0,5.0,0.0
2766.0,797.5977142857142,88.0,2.0,0.0
2928.0,1135.0,86.0,7.0,0.0
3395.0,880.0,70.0,1.0,1.0
393.0,405.0,125.0,1.0,0.0
675.0,1060.0,190.0,7.0,1.0
4271.0,725.0,50.0,6.0,0.0
1659.0,1007.0,102.0,5.0,1.0
233.0,690.0,109.0,6.0,1.0
384.0,797.5977142857142,80.0,1.0,1.0
333.0,840.0,165.0,2.0,1.0
7254.0,797.5977142857142,120.0,4.0,0.0
690.0,850.0,190.0,2.0,0.0
567.0,1065.0,230.0,5.0,1.0
48.0,1160.0,60.0,3.0,1.0
1039.0,450.0,263.0,2.0,1.0
2764.0,1010.0,167.0,6.0,0.0
515.0,1295.0,174.0,4.0,0.0
531.0,700.0,135.0,5.0,0.0
2014.0,797.5977142857142,118.0,5.0,0.0
4312.0,555.0,110.0,2.0,1.0
3606.0,590.0,130.0,1.0,1.0
238.0,1435.0,390.0,5.0,0.0
490.0,797.5977142857142,157.0,5.0,1.0
612.0,1150.0,140.0,3.0,1.0
614.0,797.5977142857142,150.0,3.0,1.0
6769.0,495.0,108.0,2.0,0.0
757.0,855.0,80.0,5.0,1.0
1106.0,360.0,119.0,7.0,0.0
268.0,797.5977142857142,351.0,5.0,0.0
168.0,888.0,152.0,5.0,1.0
521.0,1065.0,142.0,6.0,1.0
5142.0,345.0,119.0,1.0,0.0
646.0,840.0,70.0,5.0,1.0
4124.0,715.0,124.0,6.0,1.0
6844.0,797.5977142857142,67.0,4.0,0.0
187.0,570.0,250.0,3.0,0.0
739.0,670.0,245.0,2.0,1.0
1704.0,797.5977142857142,143.0,2.0,1.0
1325.0,895.0,110.0,3.0,1.0
6456.0,797.5977142857142,94.0,7.0,0.0
281.0,875.0,114.0,4.0,1.0
1028.0,1025.0,40.0,6.0,0.0
6564.0,620.0,99.0,2.0,1.0
64.0,797.5977142857142,315.0,6.0,1.0
364.0,1157.0,130.0,7.0,0.0
86.0,750.0,205.0,2.0,0.0
2150.0,797.5977142857142,115.0,3.0,1.0
2555.0,797.5977142857142,186.0,6.0,1.0
2236.0,855.0,167.0,3.0,0.0
5095.0,815.0,66.0,2.0,1.0
3121.0,890.0,85.0,7.0,0.0
7117.0,360.0,90.0,6.0,1.0
7245.0,1130.0,221.0,4.0,1.0
4146.0,780.0,89.0,7.0,0.0
1091.0,797.5977142857142,110.0,3.0,1.0
7251.0,797.5977142857142,98.0,7.0,0.0
478.0,797.5977142857142,155.0,7.0,1.0
3393.0,797.5977142857142,140.0,7.0,0.0
5083.0,797.5977142857142,61.0,3.0,0.0
760.0,390.0,165.0,2.0,1.0
4826.0,515.0,124.0,4.0,1.0
110.0,385.0,163.0,1.0,0.0
717.0,797.5977142857142,185.0,4.0,1.0
1426.0,1085.0,121.0,1.0,0.0
1741.0,797.5977142857142,251.0,5.0,0.0
5372.0,1186.0,164.0,6.0,1.0
465.0,797.5977142857142,155.0,2.0,0.0
5171.0,1135.0,98.0,5.0,1.0
2334.0,797.5977142857142,118.0,7.0,0.0
49.0,925.0,100.0,7.0,1.0
560.0,435.0,298.0,5.0,0.0
4426.0,1040.0,110.0,7.0,0.0
139.0,990.0,203.0,7.0,1.0
2269.0,797.5977142857142,87.0,1.0,0.0
5086.0,930.0,55.0,5.0,1.0
6635.0,615.0,86.0,5.0,1.0
865.0,797.5977142857142,154.0,6.0,1.0
2060.0,975.0,225.0,6.0,1.0
1650.0,797.5977142857142,140.0,6.0,0.0
3950.0,410.0,108.0,4.0,0.0
2205.0,933.0,122.0,3.0,1.0
200.0,797.5977142857142,65.0,3.0,0.0
1022.0,1220.0,68.0,1.0,0.0
5896.0,1037.0,92.0,6.0,0.0
31.0,1120.0,115.0,7.0,1.0
2580.0,580.0,127.0,3.0,0.0
1636.0,682.0,48.0,1.0,1.0
1091.0,797.5977142857142,115.0,2.0,1.0
705.0,790.0,110.0,2.0,0.0
1103.0,1020.0,175.0,3.0,0.0
2978.0,750.0,90.0,1.0,0.0
374.0,410.0,205.0,7.0,1.0
2407.0,780.0,85.0,4.0,0.0
1821.0,797.5977142857142,51.0,2.0,0.0
2984.0,797.5977142857142,64.0,1.0,1.0
1367.0,797.5977142857142,130.0,2.0,0.0
3837.0,535.0,55.0,2.0,1.0
632.0,751.0,81.0,5.0,0.0
2798.0,1055.0,200.0,3.0,1.0
1603.0,1060.0,56.0,4.0,1.0
1434.0,797.5977142857142,276.0,7.0,0.0
2430.0,730.0,81.0,5.0,1.0
406.0,837.0,93.0,2.0,0.0
2876.0,970.0,73.0,6.0,0.0
1272.0,525.0,102.0,2.0,0.0
317.0,505.0,125.0,5.0,0.0
312.0,735.0,130.0,7.0,0.0
4119.0,797.5977142857142,74.0,7.0,0.0
3974.0,390.0,125.0,1.0,0.0
383.0,797.5977142857142,268.0,3.0,1.0
2190.0,401.0,77.0,7.0,0.0
393.0,521.0,165.0,4.0,0.0
343.0,1195.0,170.0,1.0,1.0
590.0,370.0,112.0,6.0,0.0
487.0,965.0,170.0,5.0,0.0
6614.0,875.0,131.0,2.0,0.0
2640.0,797.5977142857142,77.0,3.0,1.0
2528.0,804.0,101.0,2.0,1.0
639.0,1026.0,165.0,1.0,0.0
6256.0,805.0,135.0,6.0,0.0
2633.0,797.5977142857142,140.0,1.0,1.0
6288.0,659.0,68.0,4.0,0.0
952.0,360.0,157.0,5.0,1.0
5408.0,895.0,73.0,4.0,1.0
345.0,655.0,185.0,7.0,1.0
407.0,797.5977142857142,182.0,4.0,0.0
6331.0,420.0,104.0,1.0,0.0
387.0,1167.0,135.0,2.0,0.0
2821.0,660.0,65.0,6.0,1.0
1711.0,797.5977142857142,210.0,7.0,1.0
47.0,535.0,335.0,6.0,0.0
374.0,797.5977142857142,186.0,2.0,1.0
8.0,797.5977142857142,120.0,4.0,1.0
6887.0,1353.0,50.0,2.0,0.0
674.0,797.5977142857142,253.0,7.0,1.0
619.0,797.5977142857142,135.0,6.0,1.0
6890.0,1083.0,174.0,7.0,1.0
106.0,1238.0,87.0,7.0,0.0
301.0,797.5977142857142,160.0,7.0,1.0
3006.0,675.0,45.0,6.0,0.0
5048.0,716.0,89.0,6.0,1.0
3097.0,674.0,81.0,1.0,0.0
39.0,780.0,95.0,5.0,1.0
2302.0,855.0,75.0,7.0,0.0
52.0,797.5977142857142,226.0,7.0,1.0
4789.0,797.5977142857142,45.0,5.0,0.0
245.0,540.0,78.0,4.0,0.0
2536.0,1065.0,185.0,6.0,1.0
6371.0,797.5977142857142,72.0,3.0,0.0
659.0,735.0,157.0,1.0,1.0
269.0,797.5977142857142,206.0,3.0,1.0
1231.0,627.0,103.0,5.0,1.0
1019.0,700.0,68.0,7.0,1.0
403.0,686.0,157.0,7.0,0.0
3957.0,730.0,110.0,1.0,0.0
1611.0,1185.0,54.0,4.0,0.0
2288.0,750.0,153.0,6.0,0.0
3009.0,899.0,147.0,4.0,1.0
1170.0,1160.0,100.0,7.0,0.0
521.0,1130.0,156.0,4.0,1.0
2758.0,989.0,106.0,4.0,0.0
1541.0,797.5977142857142,65.0,6.0,1.0
2803.0,995.0,250.0,3.0,1.0
2242.0,797.5977142857142,135.0,5.0,0.0
3075.0,1195.0,62.0,7.0,1.0
671.0,360.0,138.0,2.0,0.0
1218.0,1102.0,83.0,7.0,1.0
5156.0,797.5977142857142,89.0,4.0,0.0
704.0,797.5977142857142,234.0,5.0,1.0
630.0,797.5977142857142,170.0,3.0,0.0
914.0,797.5977142857142,65.0,4.0,0.0
2259.0,860.0,68.0,6.0,0.0
1419.0,560.0,174.0,4.0,1.0
3547.0,797.5977142857142,150.0,1.0,1.0
585.0,520.0,270.0,3.0,1.0
170.0,797.5977142857142,100.0,1.0,0.0
180.0,1055.0,65.0,7.0,1.0
114.0,690.0,158.0,4.0,0.0
1058.0,1150.0,115.0,7.0,1.0
1218.0,715.0,145.0,3.0,0.0
1141.0,797.5977142857142,85.0,5.0,0.0
6916.0,786.0,80.0,5.0,0.0
194.0,1075.0,37.0,1.0,0.0
1894.0,585.0,90.0,4.0,0.0
604.0,885.0,72.0,4.0,0.0
536.0,400.0,125.0,3.0,0.0
1126.0,841.0,94.0,4.0,1.0
2749.0,797.5977142857142,90.0,6.0,1.0
4531.0,1200.0,115.0,5.0,0.0
2439.0,660.0,115.0,1.0,1.0
1969.0,595.0,60.0,6.0,1.0
424.0,797.5977142857142,135.0,5.0,1.0
2079.0,510.0,260.0,2.0,1.0
273.0,592.0,107.0,7.0,1.0
4075.0,720.0,60.0,6.0,0.0
3378.0,655.0,110.0,6.0,0.0
3616.0,420.0,170.0,3.0,0.0
392.0,940.0,105.0,5.0,1.0
7772.0,660.0,83.0,1.0,0.0
1097.0,920.0,135.0,1.0,0.0
2843.0,455.0,174.0,6.0,1.0
4109.0,845.0,85.0,4.0,0.0
1101.0,797.5977142857142,173.0,1.0,0.0
1243.0,939.0,159.0,5.0,0.0
2988.0,895.0,100.0,6.0,1.0
5320.0,650.0,127.0,7.0,1.0
441.0,797.5977142857142,198.0,1.0,1.0
265.0,611.0,109.0,3.0,0.0
763.0,580.0,179.0,2.0,0.0
604.0,720.0,125.0,5.0,0.0
517.0,797.5977142857142,96.0,7.0,0.0
644.0,880.0,68.0,4.0,0.0
6651.0,797.5977142857142,56.0,3.0,1.0
2403.0,1170.0,224.0,5.0,0.0
3271.0,1030.0,130.0,1.0,1.0
2097.0,520.0,65.0,4.0,0.0
2166.0,855.0,210.0,2.0,0.0
4527.0,990.0,65.0,7.0,0.0
1252.0,1185.0,165.0,5.0,1.0
1920.0,465.0,217.0,3.0,0.0
5957.0,789.0,53.0,5.0,0.0
614.0,900.0,95.0,1.0,1.0
303.0,430.0,304.0,1.0,1.0
2035.0,990.0,130.0,7.0,0.0
2694.0,770.0,83.0,7.0,0.0
733.0,797.5977142857142,100.0,1.0,1.0
4189.0,375.0,117.0,1.0,0.0
82.0,570.0,200.0,5.0,1.0
2450.0,797.5977142857142,53.0,1.0,0.0
120.0,1150.0,80.0,4.0,1.0
188.0,945.0,60.0,1.0,0.0
1592.0,935.0,60.0,5.0,0.0
264.0,780.0,325.0,1.0,0.0
193.0,968.0,125.0,3.0,0.0
6598.0,506.0,48.0,3.0,0.0
2932.0,624.0,106.0,2.0,1.0
335.0,706.0,138.0,5.0,0.0
3726.0,617.0,113.0,6.0,1.0
370.0,819.0,32.0,1.0,0.0
3071.0,797.5977142857142,124.0,4.0,0.0
1195.0,797.5977142857142,210.0,4.0,1.0
108.0,1200.0,110.0,7.0,1.0
1886.0,1035.0,79.0,1.0,1.0
3777.0,797.5977142857142,81.0,5.0,0.0
2863.0,720.0,380.0,5.0,1.0
2719.0,797.5977142857142,97.0,4.0,0.0
2755.0,670.0,123.0,7.0,1.0
2110.0,1031.0,129.0,3.0,0.0
641.0,420.0,188.0,5.0,0.0
1807.0,797.5977142857142,145.0,5.0,0.0
6444.0,873.0,57.0,4.0,0.0
2986.0,797.5977142857142,135.0,7.0,0.0
708.0,955.0,235.0,2.0,0.0
6834.0,715.0,44.0,2.0,1.0
2828.0,1360.0,126.0,5.0,0.0
1748.0,797.5977142857142,146.0,4.0,1.0
1071.0,797.5977142857142,227.0,6.0,1.0
5551.0,465.0,79.0,6.0,0.0
1982.0,1115.0,80.0,4.0,0.0
1414.0,420.0,55.0,1.0,0.0
2767.0,630.0,105.0,2.0,0.0
2856.0,495.0,74.0,5.0,0.0
1690.0,797.5977142857142,114.0,2.0,0.0
1365.0,520.0,275.0,1.0,0.0
1559.0,515.0,80.0,6.0,1.0
5189.0,452.0,83.0,2.0,0.0
3320.0,1035.0,85.0,7.0,1.0
858.0,460.0,160.0,1.0,0.0
2625.0,556.0,68.0,6.0,0.0
1145.0,1215.0,165.0,2.0,1.0
1843.0,1050.0,380.0,3.0,0.0
2932.0,600.0,145.0,4.0,0.0
1479.0,797.5977142857142,150.0,4.0,1.0
5472.0,797.5977142857142,156.0,1.0,1.0
622.0,797.5977142857142,70.0,1.0,0.0
6436.0,1135.0,90.0,7.0,0.0
422.0,619.0,225.0,7.0,0.0
5098.0,515.0,71.0,5.0,1.0
2756.0,450.0,135.0,2.0,0.0
573.0,797.5977142857142,170.0,4.0,1.0
6519.0,995.0,69.0,6.0,0.0
516.0,530.0,70.0,5.0,1.0
2547.0,720.0,180.0,7.0,1.0
520.0,485.0,145.0,6.0,0.0
3269.0,797.5977142857142,45.0,6.0,0.0
2043.0,475.0,110.0,6.0,1.0
1857.0,555.0,75.0,5.0,1.0
203.0,526.0,94.0,5.0,0.0
6232.0,512.0,88.0,6.0,0.0
2788.0,797.5977142857142,85.0,5.0,1.0
1890.0,1020.0,230.0,4.0,0.0
6593.0,797.5977142857142,109.0,7.0,0.0
2903.0,1235.0,65.0,5.0,1.0
7088.0,797.5977142857142,60.0,3.0,1.0
1437.0,1000.0,324.0,6.0,1.0
1492.0,1165.0,153.0,4.0,0.0
1444.0,645.0,83.0,3.0,0.0
2336.0,1180.0,74.0,6.0,0.0
7092.0,526.0,95.0,2.0,1.0
221.0,1245.0,122.0,4.0,1.0
4355.0,400.0,135.0,6.0,0.0
1005.0,900.0,115.0,1.0,1.0
194.0,1075.0,37.0,7.0,0.0
6518.0,886.0,54.0,2.0,1.0
4942.0,360.0,112.0,2.0,0.0
5226.0,685.0,93.0,7.0,1.0
3750.0,797.5977142857142,90.0,5.0,1.0
1131.0,860.0,170.0,1.0,0.0
4014.0,797.5977142857142,84.0,5.0,0.0
2030.0,1180.0,125.0,3.0,1.0
1454.0,797.5977142857142,166.0,1.0,1.0
2829.0,797.5977142857142,100.0,3.0,0.0
3226.0,797.5977142857142,80.0,4.0,0.0
1127.0,465.0,100.0,1.0,1.0
1831.0,390.0,161.0,6.0,0.0
163.0,797.5977142857142,400.0,1.0,0.0
2906.0,828.0,116.0,6.0,1.0
612.0,685.0,125.0,2.0,0.0
6531.0,1158.0,67.0,4.0,0.0
1796.0,665.0,140.0,6.0,0.0
6548.0,360.0,54.0,5.0,0.0
6264.0,797.5977142857142,57.0,5.0,1.0
7100.0,1132.0,86.0,2.0,0.0
6603.0,797.5977142857142,76.0,5.0,0.0
4388.0,375.0,108.0,1.0,0.0
1183.0,1370.0,50.0,5.0,0.0
231.0,370.0,112.0,7.0,0.0
1732.0,812.0,113.0,6.0,0.0
27.0,797.5977142857142,90.0,4.0,1.0
721.0,1085.0,125.0,5.0,0.0
166.0,1345.0,330.0,3.0,1.0
1029.0,555.0,87.0,7.0,0.0
1523.0,797.5977142857142,320.0,6.0,0.0
1455.0,930.0,375.0,1.0,1.0
2654.0,797.5977142857142,220.0,5.0,0.0
586.0,795.0,71.0,4.0,0.0
5456.0,745.0,103.0,2.0,1.0
7130.0,397.0,150.0,5.0,0.0
1100.0,797.5977142857142,261.0,2.0,0.0
1575.0,424.0,116.0,4.0,1.0
527.0,360.0,113.0,2.0,0.0
5104.0,797.5977142857142,104.0,7.0,1.0
3074.0,1130.0,180.0,2.0,1.0
2179.0,797.5977142857142,78.0,2.0,0.0
1840.0,797.5977142857142,317.0,2.0,0.0
3652.0,797.5977142857142,138.0,3.0,0.0
2120.0,797.5977142857142,90.0,3.0,1.0
2783.0,835.0,155.0,6.0,0.0
4081.0,565.0,130.0,2.0,0.0
509.0,797.5977142857142,117.0,3.0,0.0
1877.0,797.5977142857142,230.0,4.0,1.0
399.0,945.0,240.0,3.0,1.0
4412.0,797.5977142857142,120.0,3.0,0.0
513.0,797.5977142857142,165.0,5.0,1.0
254.0,480.0,263.0,2.0,1.0
2680.0,1405.0,249.0,4.0,1.0
440.0,797.5977142857142,178.0,4.0,0.0
601.0,505.0,161.0,1.0,0.0
6320.0,1135.0,86.0,4.0,1.0
1056.0,1066.0,104.0,7.0,0.0
248.0,797.5977142857142,76.0,4.0,1.0
1074.0,855.0,125.0,6.0,0.0
95.0,1100.0,387.0,3.0,1.0
662.0,797.5977142857142,75.0,4.0,1.0
2216.0,670.0,129.0,6.0,0.0
147.0,1170.0,125.0,3.0,0.0
1611.0,1245.0,232.0,6.0,0.0
111.0,797.5977142857142,37.0,1.0,0.0
549.0,450.0,195.0,5.0,0.0
1681.0,580.0,220.0,5.0,1.0
365.0,596.0,274.0,7.0,1.0
567.0,1140.0,295.0,2.0,1.0
301.0,809.0,179.0,5.0,0.0
4527.0,797.5977142857142,135.0,1.0,1.0
2470.0,478.0,170.0,3.0,0.0
1956.0,1055.0,55.0,7.0,1.0
1448.0,640.0,105.0,3.0,0.0
1657.0,735.0,110.0,3.0,1.0
1627.0,500.0,109.0,1.0,0.0
76.0,795.0,134.0,3.0,0.0
1950.0,1230.0,130.0,7.0,0.0
2888.0,797.5977142857142,80.0,2.0,0.0
2872.0,740.0,100.0,5.0,1.0
1525.0,1025.0,80.0,2.0,0.0
685.0,375.0,70.0,5.0,0.0
7756.0,1005.0,67.0,4.0,0.0
1553.0,490.0,405.0,3.0,0.0
687.0,390.0,135.0,2.0,0.0
1286.0,797.5977142857142,160.0,6.0,1.0
11.0,1080.0,199.0,4.0,0.0
2677.0,797.5977142857142,122.0,2.0,0.0
308.0,1132.0,43.0,4.0,0.0
2611.0,985.0,65.0,4.0,1.0
6609.0,797.5977142857142,72.0,4.0,1.0
6637.0,700.0,112.0,1.0,1.0
6350.0,693.0,79.0,1.0,0.0
3974.0,540.0,83.0,1.0,1.0
4291.0,797.5977142857142,85.0,2.0,0.0
2841.0,797.5977142857142,120.0,7.0,1.0
470.0,915.0,130.0,3.0,1.0
519.0,1130.0,105.0,2.0,1.0
3853.0,360.0,115.0,1.0,0.0
173.0,1163.0,119.0,1.0,0.0
2853.0,1200.0,95.0,3.0,1.0
4616.0,797.5977142857142,135.0,1.0,1.0
553.0,489.0,195.0,5.0,0.0
1561.0,495.0,150.0,5.0,0.0
2462.0,810.0,330.0,5.0,0.0
5368.0,1038.0,79.0,3.0,0.0
2522.0,1049.0,176.0,7.0,0.0
3228.0,1015.0,75.0,3.0,0.0
4145.0,940.0,59.0,4.0,0.0
5260.0,797.5977142857142,98.0,1.0,0.0
730.0,565.0,120.0,6.0,1.0
3891.0,420.0,89.0,4.0,0.0
1978.0,951.0,95.0,1.0,0.0
7080.0,797.5977142857142,80.0,5.0,0.0
608.0,385.0,185.0,4.0,0.0
436.0,1015.0,155.0,4.0,1.0
6708.0,1057.0,115.0,2.0,1.0
4641.0,797.5977142857142,93.0,7.0,0.0
5126.0,1150.0,60.0,7.0,0.0
1950.0,797.5977142857142,143.0,4.0,0.0
3588.0,745.0,255.0,7.0,1.0
460.0,595.0,207.0,5.0,1.0
6947.0,795.0,48.0,5.0,1.0
417.0,715.0,230.0,5.0,1.0
996.0,797.5977142857142,60.0,3.0,1.0
2963.0,705.0,85.0,5.0,1.0
705.0,360.0,131.0,2.0,0.0
1524.0,797.5977142857142,109.0,3.0,0.0
6988.0,765.0,35.0,6.0,0.0
